USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         221  0.0  0.9 116360 69120 ?        S<s  09:44   0:02 /lib/systemd/systemd-journald
root         271  0.0  0.0  27180  7040 ?        Ss   09:44   0:00 /lib/systemd/systemd-udevd
root         341  0.0  0.0      0     0 ?        I<   09:44   0:00 [cfg80211]
root         403  0.0  0.0      0     0 ?        I<   09:44   0:00 [amd_iommu_v2]
root         404  0.0  0.0      0     0 ?        I<   09:44   0:00 [kworker/u9:1-hci0]
root         405  0.0  0.0      0     0 ?        I<   09:44   0:00 [kworker/0:2H-kblockd]
root         426  0.0  0.0      0     0 ?        I<   09:44   0:00 [cryptd]
root         552  0.0  0.0      0     0 ?        I<   09:44   0:00 [amdgpu-reset-de]
root         558  0.0  0.0      0     0 ?        I<   09:44   0:00 [amdgpu_dm_hpd_r]
root         559  0.0  0.0      0     0 ?        I<   09:44   0:00 [amdgpu_dm_hpd_r]
root         560  0.0  0.0      0     0 ?        I<   09:44   0:00 [amdgpu_dm_hpd_r]
root         561  0.0  0.0      0     0 ?        I<   09:44   0:00 [dm_vblank_contr]
root         564  0.0  0.1 240632  8144 ?        Ssl  09:44   0:00 /usr/libexec/accounts-daemon
root         565  0.0  0.0   2812  2048 ?        Ss   09:44   0:00 /usr/sbin/acpid
root         568  0.0  0.0      0     0 ?        S    09:44   0:00 [card0-crtc0]
root         570  0.0  0.0      0     0 ?        S    09:44   0:00 [card0-crtc1]
root         571  0.0  0.0      0     0 ?        S    09:44   0:00 [card0-crtc2]
root         572  0.0  0.0  10624  5248 ?        Ss   09:44   0:00 /usr/lib/bluetooth/bluetoothd
root         575  0.0  0.0   9500  2816 ?        Ss   09:44   0:00 /usr/sbin/cron -f -P
root         577  0.0  0.2 335860 19660 ?        Ssl  09:44   0:03 /usr/sbin/NetworkManager --no-daemon
root         583  0.0  0.0  82764  3968 ?        Ssl  09:44   0:00 /usr/sbin/irqbalance --foreground
root         585  0.0  0.2  41064 20992 ?        Ss   09:44   0:00 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
root         586  0.1  0.1 243620 11800 ?        Ssl  09:44   0:08 /usr/libexec/polkitd --no-debug
root         587  0.0  0.1 240232  7552 ?        Ssl  09:44   0:00 /usr/libexec/power-profiles-daemon
root         593  0.1  0.4 1467364 32856 ?       Ssl  09:44   0:07 /usr/lib/snapd/snapd
root         595  0.0  0.0 236612  6784 ?        Ssl  09:44   0:00 /usr/libexec/switcheroo-control
root         600  0.0  0.1  48384  8296 ?        Ss   09:44   0:03 /lib/systemd/systemd-logind
root         608  0.0  0.1 393344 14116 ?        Ssl  09:44   0:02 /usr/libexec/udisks2/udisksd
root         610  0.1  0.1  17776 11392 ?        Ss   09:44   0:08 /sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
root         650  0.1  0.0      0     0 ?        S    09:44   0:08 [gfx]
root         651  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.0]
